,ElementProperty|MagpieData mean MendeleevNumber,GlobalSymmetryFeatures|spacegroup_num,ValenceOrbital|avg f valence electrons,ElementProperty|MagpieData maximum MendeleevNumber,LatticeConstants|a,ElementProperty|MagpieData range NsValence,ElementProperty|MagpieData maximum NdValence,AtomicOrbitals|gap_AO,YangSolidSolution|Yang delta,ElementProperty|MagpieData mode NUnfilled,LatticeConstants|c,ElementProperty|MagpieData maximum NUnfilled,ValenceOrbital|frac s valence electrons,AtomicOrbitals|LUMO_element,ElementProperty|MagpieData range NUnfilled,ElementProperty|MagpieData mean Electronegativity,ElementProperty|MagpieData avg_dev AtomicWeight,ValenceOrbital|avg d valence electrons,ElementProperty|MagpieData maximum Electronegativity,ElementProperty|MagpieData mean NUnfilled,ElementProperty|MagpieData mean CovalentRadius,ElementProperty|MagpieData range Electronegativity,ElementProperty|MagpieData range MendeleevNumber,ElementProperty|MagpieData maximum NValence,ElementProperty|MagpieData minimum Electronegativity,ElementProperty|MagpieData avg_dev MendeleevNumber,ElementProperty|MagpieData range NdUnfilled,ElementProperty|MagpieData range CovalentRadius,ElementProperty|MagpieData avg_dev Electronegativity
ElementProperty|MagpieData avg_dev NsValence,0.2058357069329682,0.2062554174531214,0.2038492155634881,0.2062554174531214,0.20625165207784413,0.006451691717313142,0.20503430094285532,0.2062554174531214,0.19946281737962251,0.20403520755535282,0.2061157169983982,0.1948529176079952,0.1645587944689331,0.1883999481304177,0.20271088584625355,0.1977028609015235,0.18796565382980265,0.19741878755318773,0.16850091031586564,0.20501883656049422,0.20022547208622998,0.1871524473813768,0.20623645514484062,0.20118158324667532,0.17066507429024783,0.20529686071110329,0.15564838674892484,0.1932009551745689,0.19705140382840083
ElementProperty|MagpieData mode NsValence,0.20652170244495507,0.19993523461311796,0.20208617694864178,0.20663839416236002,0.20663577697794638,0.007526965245363516,0.19789149198581776,0.20040651196784726,0.2009280281603533,0.2038596468963638,0.2064949021458892,0.18433204700415506,0.1642380891305543,0.19503249511060256,0.20663967927442808,0.19787334574288856,0.18774253477169522,0.1949190232478018,0.13786961314709348,0.20516107983294773,0.20056516544850594,0.18254932937029175,0.20419129792207324,0.20295971913442518,0.17298776206352484,0.2045816246118857,0.15116378786714704,0.18315831887223094,0.19568674310535436
ElementProperty|MagpieData maximum NpValence,0.45171921681439053,0.46037263177407856,0.45823114636709994,0.012931514273486955,0.4603724358546983,0.4603722586877753,0.4299194743830544,0.44411130075001437,0.32880215674382934,0.46037263177407856,0.4599054826438138,0.46037263177407856,0.3614211346159138,0.4593590730648953,0.324356531814866,0.3759817492532882,0.4308267782074462,0.45869498625148386,0.07921121277884463,0.2765617725010257,0.36946940880340706,0.31735208165653056,0.3160719583672791,0.05506922019685803,0.39657169300901207,0.4547124970993782,0.45968746474851296,0.46037263177407856,0.3780566217398452
ElementProperty|MagpieData range NpValence,0.45155556506300865,0.46172704532056635,0.45273910183559346,0.013653304942042322,0.4617268803963575,0.46172704532056635,0.44337147759800805,0.424551786799638,0.3407938270140464,0.46172704532056635,0.4612626594850943,0.45348538678188005,0.3821932817987138,0.4600219688034366,0.417340932743693,0.37567759606349643,0.432339552959183,0.459497677297116,0.0766704316799778,0.32708029492727536,0.37228125277719315,0.3317786624984644,0.3384150947037057,0.06034128486520832,0.39191778372524366,0.453339308110749,0.46172704532056635,0.46172704532056635,0.384739131735441
ElementProperty|MagpieData mean NpValence,0.7920996871810276,0.8089209179496539,0.7815939375830322,0.017609909537293456,0.8089101911161142,0.8084621557353632,0.7337266643671764,0.7562154008676691,0.5161629000205965,0.8089209179496539,0.8077673543118398,0.808893265975915,0.485868989638541,0.799503761374353,0.30306047920691537,0.6014349717636248,0.7161299550896447,0.8024691186330739,0.16668336583604454,0.2774932939177391,0.6601732310467845,0.5262490565227149,0.6694164267177033,0.05678224406640622,0.6137837749439614,0.7903145712436792,0.8089209179496539,0.8088999982295396,0.6214112459276157
ElementProperty|MagpieData avg_dev NpValence,0.455517437562834,0.45237574117584134,0.4643209958867856,0.014032256061623947,0.467358172823482,0.4673583025353485,0.4625923381226089,0.43142476563984256,0.33740324434720553,0.4673583025353485,0.4668807826666074,0.46732588390088897,0.3804916607976712,0.4673583025353485,0.3443023375996389,0.38172615729314807,0.4371697398889807,0.4642290197022199,0.07977086799054489,0.27432765309340573,0.37238609531153766,0.3193937828523146,0.4216304473561076,0.047518171944226396,0.4214327491065138,0.456657163044395,0.4673583025353485,0.4673583025353485,0.38343583500273526
ElementProperty|MagpieData range NdValence,0.3692913008393782,0.395954143984599,0.3916837535791612,0.3456876122887196,0.39592790661865435,0.3935991541337207,0.00832551372220036,0.38923308924240846,0.27412319487281833,0.2502936170665484,0.3893946540699335,0.3096550950999039,0.2674786911198707,0.3502635379664555,0.38480237677908435,0.3835374238257607,0.1303525057890044,0.08894284534345206,0.2688245104717085,0.3685032891805664,0.2347968782742667,0.34478990209029486,0.2663114606105109,0.03268558191405284,0.1927945394160296,0.3522121177964831,0.19653594316950318,0.21487041898752712,0.3683417429480438
ElementProperty|MagpieData mean NdValence,0.9939034452496432,2.004698461302357,1.8489494328866989,1.996108073146648,1.9581043821529622,1.8894558679593363,0.3867066597050066,1.7531439289653274,0.6084448193997118,0.716183631050307,1.9837938297301017,0.19649057504687187,0.31048023267731073,1.237923972971759,0.8526358188460523,1.5946074556084748,0.4010366410085547,0.04220870488259502,1.5271683356690164,0.6636598757231972,0.4790833961302709,0.8037738890063367,0.7952820043912964,0.34161327398522356,0.3307845170551735,0.7907672038665503,0.05317492381577699,0.5789017535608745,1.252283739559085
ElementProperty|MagpieData avg_dev NdValence,0.7472459666928714,1.696500319456444,1.4752186523335336,1.6856772632112924,1.6468322485346134,1.4725535806727388,0.24937184069022517,1.4492689069149094,0.4976902436467066,0.44496497098666404,1.673147384067698,0.14914276643305902,0.313550338826842,1.027582074852637,0.8177691546629772,1.1999215530555896,0.33947002670557413,0.048135834629564875,0.9952081014305708,0.4408958792012409,0.37843870928120515,0.6525041321012885,0.5478275604242898,0.28026161146170897,0.3005530991847771,0.5658765341264448,0.044440891832295666,0.41335969542973183,0.9876899428164438
ElementProperty|MagpieData maximum NfValence,0.26491327024398803,0.26491330964754317,0.01207713277494673,0.26338133206054337,0.2649083322922141,0.2643227655774735,0.26445649563452495,0.261685911475479,0.23552793508876405,0.2466578875679242,0.26414899185152824,0.2649006445895366,0.17588414512366798,0.13899566668231753,0.26377400163316134,0.26307756068410604,0.1762596940693255,0.2617902048190721,0.24396173953619135,0.26433432093717874,0.25261969419608915,0.23733919360125255,0.2618516372710234,0.023148829160047835,0.24916236808254197,0.2630529023034585,0.2544671926147372,0.2525423164247378,0.26014929777243645
