id,AtomicOrbitals|HOMO_character,AtomicOrbitals|HOMO_element,AtomicOrbitals|HOMO_energy,AtomicOrbitals|LUMO_character,AtomicOrbitals|LUMO_element,AtomicOrbitals|LUMO_energy,AtomicOrbitals|gap_AO,BandCenter|band center,ElementProperty|MagpieData minimum Number,ElementProperty|MagpieData maximum Number,ElementProperty|MagpieData range Number,ElementProperty|MagpieData mean Number,ElementProperty|MagpieData avg_dev Number,ElementProperty|MagpieData mode Number,ElementProperty|MagpieData minimum MendeleevNumber,ElementProperty|MagpieData maximum MendeleevNumber,ElementProperty|MagpieData range MendeleevNumber,ElementProperty|MagpieData mean MendeleevNumber,ElementProperty|MagpieData avg_dev MendeleevNumber,ElementProperty|MagpieData mode MendeleevNumber,ElementProperty|MagpieData minimum AtomicWeight,ElementProperty|MagpieData maximum AtomicWeight,ElementProperty|MagpieData range AtomicWeight,ElementProperty|MagpieData mean AtomicWeight,ElementProperty|MagpieData avg_dev AtomicWeight,ElementProperty|MagpieData mode AtomicWeight,ElementProperty|MagpieData minimum MeltingT,ElementProperty|MagpieData maximum MeltingT,ElementProperty|MagpieData range MeltingT,ElementProperty|MagpieData mean MeltingT,ElementProperty|MagpieData avg_dev MeltingT,ElementProperty|MagpieData mode MeltingT,ElementProperty|MagpieData minimum Column,ElementProperty|MagpieData maximum Column,ElementProperty|MagpieData range Column,ElementProperty|MagpieData mean Column,ElementProperty|MagpieData avg_dev Column,ElementProperty|MagpieData mode Column,ElementProperty|MagpieData minimum Row,ElementProperty|MagpieData maximum Row,ElementProperty|MagpieData range Row,ElementProperty|MagpieData mean Row,ElementProperty|MagpieData avg_dev Row,ElementProperty|MagpieData mode Row,ElementProperty|MagpieData minimum CovalentRadius,ElementProperty|MagpieData maximum CovalentRadius,ElementProperty|MagpieData range CovalentRadius,ElementProperty|MagpieData mean CovalentRadius,ElementProperty|MagpieData avg_dev CovalentRadius,ElementProperty|MagpieData mode CovalentRadius,ElementProperty|MagpieData minimum Electronegativity,ElementProperty|MagpieData maximum Electronegativity,ElementProperty|MagpieData range Electronegativity,ElementProperty|MagpieData mean Electronegativity,ElementProperty|MagpieData avg_dev Electronegativity,ElementProperty|MagpieData mode Electronegativity,ElementProperty|MagpieData minimum NsValence,ElementProperty|MagpieData maximum NsValence,ElementProperty|MagpieData range NsValence,ElementProperty|MagpieData mean NsValence,ElementProperty|MagpieData avg_dev NsValence,ElementProperty|MagpieData mode NsValence,ElementProperty|MagpieData minimum NpValence,ElementProperty|MagpieData maximum NpValence,ElementProperty|MagpieData range NpValence,ElementProperty|MagpieData mean NpValence,ElementProperty|MagpieData avg_dev NpValence,ElementProperty|MagpieData mode NpValence,ElementProperty|MagpieData minimum NdValence,ElementProperty|MagpieData maximum NdValence,ElementProperty|MagpieData range NdValence,ElementProperty|MagpieData mean NdValence,ElementProperty|MagpieData avg_dev NdValence,ElementProperty|MagpieData mode NdValence,ElementProperty|MagpieData minimum NfValence,ElementProperty|MagpieData maximum NfValence,ElementProperty|MagpieData range NfValence,ElementProperty|MagpieData mean NfValence,ElementProperty|MagpieData avg_dev NfValence,ElementProperty|MagpieData mode NfValence,ElementProperty|MagpieData minimum NValence,ElementProperty|MagpieData maximum NValence,ElementProperty|MagpieData range NValence,ElementProperty|MagpieData mean NValence,ElementProperty|MagpieData avg_dev NValence,ElementProperty|MagpieData mode NValence,ElementProperty|MagpieData minimum NsUnfilled,ElementProperty|MagpieData maximum NsUnfilled,ElementProperty|MagpieData range NsUnfilled,ElementProperty|MagpieData mean NsUnfilled,ElementProperty|MagpieData avg_dev NsUnfilled,ElementProperty|MagpieData mode NsUnfilled,ElementProperty|MagpieData minimum NpUnfilled,ElementProperty|MagpieData maximum NpUnfilled,ElementProperty|MagpieData range NpUnfilled,ElementProperty|MagpieData mean NpUnfilled,ElementProperty|MagpieData avg_dev NpUnfilled,ElementProperty|MagpieData mode NpUnfilled,ElementProperty|MagpieData minimum NdUnfilled,ElementProperty|MagpieData maximum NdUnfilled,ElementProperty|MagpieData range NdUnfilled,ElementProperty|MagpieData mean NdUnfilled,ElementProperty|MagpieData avg_dev NdUnfilled,ElementProperty|MagpieData mode NdUnfilled,ElementProperty|MagpieData minimum NfUnfilled,ElementProperty|MagpieData maximum NfUnfilled,ElementProperty|MagpieData range NfUnfilled,ElementProperty|MagpieData mean NfUnfilled,ElementProperty|MagpieData avg_dev NfUnfilled,ElementProperty|MagpieData mode NfUnfilled,ElementProperty|MagpieData minimum NUnfilled,ElementProperty|MagpieData maximum NUnfilled,ElementProperty|MagpieData range NUnfilled,ElementProperty|MagpieData mean NUnfilled,ElementProperty|MagpieData avg_dev NUnfilled,ElementProperty|MagpieData mode NUnfilled,ElementProperty|MagpieData minimum GSvolume_pa,ElementProperty|MagpieData maximum GSvolume_pa,ElementProperty|MagpieData range GSvolume_pa,ElementProperty|MagpieData mean GSvolume_pa,ElementProperty|MagpieData avg_dev GSvolume_pa,ElementProperty|MagpieData mode GSvolume_pa,ElementProperty|MagpieData minimum GSbandgap,ElementProperty|MagpieData maximum GSbandgap,ElementProperty|MagpieData range GSbandgap,ElementProperty|MagpieData mean GSbandgap,ElementProperty|MagpieData avg_dev GSbandgap,ElementProperty|MagpieData mode GSbandgap,ElementProperty|MagpieData minimum GSmagmom,ElementProperty|MagpieData maximum GSmagmom,ElementProperty|MagpieData range GSmagmom,ElementProperty|MagpieData mean GSmagmom,ElementProperty|MagpieData avg_dev GSmagmom,ElementProperty|MagpieData mode GSmagmom,ElementProperty|MagpieData minimum SpaceGroupNumber,ElementProperty|MagpieData maximum SpaceGroupNumber,ElementProperty|MagpieData range SpaceGroupNumber,ElementProperty|MagpieData mean SpaceGroupNumber,ElementProperty|MagpieData avg_dev SpaceGroupNumber,ElementProperty|MagpieData mode SpaceGroupNumber,Miedema|Miedema_deltaH_inter,Miedema|Miedema_deltaH_amor,Miedema|Miedema_deltaH_ss_min,ValenceOrbital|avg s valence electrons,ValenceOrbital|avg p valence electrons,ValenceOrbital|avg d valence electrons,ValenceOrbital|avg f valence electrons,ValenceOrbital|frac s valence electrons,ValenceOrbital|frac p valence electrons,ValenceOrbital|frac d valence electrons,ValenceOrbital|frac f valence electrons,YangSolidSolution|Yang omega,YangSolidSolution|Yang delta,CoulombMatrix|coulomb matrix eig 0,CoulombMatrix|coulomb matrix eig 1,CoulombMatrix|coulomb matrix eig 2,CoulombMatrix|coulomb matrix eig 3,CoulombMatrix|coulomb matrix eig 4,SineCoulombMatrix|sine coulomb matrix eig 0,SineCoulombMatrix|sine coulomb matrix eig 1,SineCoulombMatrix|sine coulomb matrix eig 2,SineCoulombMatrix|sine coulomb matrix eig 3,SineCoulombMatrix|sine coulomb matrix eig 4,EwaldEnergy|ewald_energy_per_atom,StructuralHeterogeneity|mean absolute deviation in relative bond length,StructuralHeterogeneity|max relative bond length,StructuralHeterogeneity|min relative bond length,StructuralHeterogeneity|minimum neighbor distance variation,StructuralHeterogeneity|maximum neighbor distance variation,StructuralHeterogeneity|range neighbor distance variation,StructuralHeterogeneity|mean neighbor distance variation,StructuralHeterogeneity|avg_dev neighbor distance variation,StructuralHeterogeneity|mean absolute deviation in relative cell size,MaximumPackingEfficiency|max packing efficiency,ChemicalOrdering|mean ordering parameter shell 1,ChemicalOrdering|mean ordering parameter shell 2,ChemicalOrdering|mean ordering parameter shell 3,DensityFeatures|density,DensityFeatures|vpa,DensityFeatures|packing fraction,LatticeConstants|a,LatticeConstants|b,LatticeConstants|c
0465127,3,42,-0.153347,3,42,-0.153347,0.0,-1.990667575627808,5.0,42.0,37.0,21.4,16.48,5.0,50.0,73.0,23.0,63.4,10.72,50.0,10.811,95.96,85.149,48.10470772,38.284233824,10.811,933.47,2896.0,1962.53,2284.2940000000003,540.3295999999998,2348.0,6.0,13.0,7.0,10.2,3.3600000000000003,6.0,2.0,5.0,3.0,3.4,1.28,2.0,84.0,154.0,70.0,119.4,28.32,84.0,1.61,2.16,0.55,2.002,0.1567999999999999,2.04,1.0,2.0,1.0,1.6,0.48,1.0,0.0,1.0,1.0,0.6,0.4800000000000001,0.0,0.0,5.0,5.0,2.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,4.2,1.44,3.0,0.0,1.0,1.0,0.4,0.4800000000000001,0.0,0.0,5.0,5.0,3.0,2.4,0.0,0.0,5.0,5.0,2.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,1.0,5.4,0.4800000000000001,5.0,7.1725,16.48,9.3075,12.441,4.214799999999999,7.1725,0.0,1.524,1.524,0.6096,0.7315200000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,229.0,63.0,203.0,29.6,166.0,-0.4142115850153962,-0.2543106377662068,0.0621803071637414,1.6,0.6,2.0,0.0,0.3809523809523809,0.1428571428571428,0.4761904761904761,0.0,0.8576474012878332,0.2127893046792121,4262.671455438349,231.65154014435555,27.461162944363902,16.54966367390754,3611.801347192554,4430.225296981764,241.29306808770244,19.529520305002716,3439.929916790494,19.157367228563203,0.0,0.0840778301831864,1.1171732907349996,0.894902712271017,0.0475155685376328,0.1012901134573431,0.0537745449197103,0.0864119416465284,0.0155585492435582,0.1847404318133045,0.4774087902458668,0.4829808749141953,0.2187941951939739,0.1488447106287629,7.1563843989419045,11.160169394437547,0.6965165516799022,3.081108107212755,3.1424863677171846,11.526314027199303
7982463,1,45,-0.154624,1,45,-0.154624,0.0,-2.03418843544091,5.0,45.0,40.0,22.6,17.919999999999998,5.0,59.0,73.0,14.0,67.0,6.4,59.0,10.811,102.9055,92.0945,50.882907720000006,41.61807382400001,10.811,933.47,2348.0,1414.53,2020.694,434.8895999999999,2237.0,9.0,13.0,4.0,11.4,1.92,9.0,2.0,5.0,3.0,3.4,1.28,2.0,84.0,142.0,58.0,114.6,24.48,84.0,1.61,2.28,0.6699999999999997,2.05,0.1839999999999998,2.04,1.0,2.0,1.0,1.6,0.48,1.0,0.0,1.0,1.0,0.6,0.4800000000000001,0.0,0.0,8.0,8.0,3.2,3.8400000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,6.0,5.4,2.88,3.0,0.0,1.0,1.0,0.4,0.4800000000000001,0.0,0.0,5.0,5.0,3.0,2.4,0.0,0.0,2.0,2.0,0.8,0.9600000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,2.0,4.2,0.96,3.0,7.1725,16.48,9.3075,11.621,3.5588,7.1725,0.0,1.524,1.524,0.6096,0.7315200000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,225.0,59.0,201.4,28.32,166.0,-0.4972101090388436,-0.3419034008542089,-0.0871321778819651,1.6,0.6,3.2,0.0,0.2962962962962963,0.1111111111111111,0.5925925925925926,0.0,0.6754082118735641,0.2001596111546523,4992.321310350718,231.39165666590333,27.731390877341177,4298.830665663292,16.520218324245512,5228.353286222116,240.36356164165383,20.057975684162574,4058.759995478857,19.26042285471061,0.0,0.0743270311022181,1.119988986937958,0.9070912111222272,0.0308019723539301,0.0966761377747116,0.0658741654207815,0.082457307653254,0.0206621341197295,0.1721247195839088,0.5167192943464263,0.5109539165159637,0.2298957454224284,0.1700830780901912,7.831760571152995,10.78851368394471,0.6291525011172033,3.1168287781951207,2.8278350884244383,12.240371319908304
8291745,3,44,-0.210375,3,44,-0.210375,0.0,-2.0053321403769377,5.0,44.0,39.0,22.2,17.439999999999998,5.0,56.0,73.0,17.0,65.8,7.840000000000001,56.0,10.811,101.07,90.259,50.14870772,40.737033824,10.811,933.47,2607.0,1673.53,2168.6940000000004,494.0895999999997,2348.0,8.0,13.0,5.0,11.0,2.4,8.0,2.0,5.0,3.0,3.4,1.28,2.0,84.0,146.0,62.0,116.2,25.76,84.0,1.61,2.2,0.5900000000000001,2.018,0.1632000000000001,2.04,1.0,2.0,1.0,1.6,0.48,1.0,0.0,1.0,1.0,0.6,0.4800000000000001,0.0,0.0,7.0,7.0,2.8,3.3599999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,5.0,5.0,2.4,3.0,0.0,1.0,1.0,0.4,0.4800000000000001,0.0,0.0,5.0,5.0,3.0,2.4,0.0,0.0,3.0,3.0,1.2,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,1.0,4.6,0.4800000000000001,4.0,7.1725,16.48,9.3075,11.569,3.5172,7.1725,0.0,1.524,1.524,0.6096,0.7315200000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,225.0,59.0,189.0,18.4,166.0,-0.4109126318787001,-0.2600680601620458,-0.0191923522153824,1.6,0.6,2.8,0.0,0.32,0.12,0.5599999999999999,0.0,0.8614475185011129,0.2035552225176641,4732.472106265192,231.3395579766072,27.90250555341977,4071.218981074948,16.422978501916663,4972.929787725097,241.1949623032524,19.28339569611578,3826.956008086632,18.99197556098658,0.0,0.0806894528881817,1.1390659343224516,0.8991381838897726,0.021026395306087,0.1059947593672862,0.0849683640611992,0.0850965373035946,0.025628056799003,0.184435164251264,0.5201870566360471,0.5373252130220055,0.2375975357370654,0.1902860873188628,7.793286015562146,10.685337114829126,0.5939289749416792,2.9536152493657495,2.8201154827675627,12.82824996869148
1947280,3,74,-0.220603,3,74,-0.220603,0.0,-2.062443420894254,5.0,74.0,69.0,34.2,31.84,5.0,51.0,73.0,22.0,63.8,10.24,51.0,10.811,183.84,173.029,83.25670772,80.466633824,10.811,933.47,3695.0,2761.53,2603.894,872.8848,2348.0,6.0,13.0,7.0,10.2,3.3600000000000003,6.0,2.0,6.0,4.0,3.8,1.7600000000000002,2.0,84.0,162.0,78.0,122.6,31.52,84.0,1.61,2.36,0.7499999999999998,2.082,0.2223999999999998,2.04,2.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.6,0.4800000000000001,0.0,0.0,4.0,4.0,1.6,1.9200000000000004,0.0,0.0,14.0,14.0,5.6,6.719999999999999,0.0,3.0,20.0,17.0,9.8,8.16,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.0,2.4,0.0,0.0,6.0,6.0,2.4,2.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,1.0,5.4,0.4800000000000001,5.0,7.1725,16.48,9.3075,12.585,4.33,7.1725,0.0,1.524,1.524,0.6096,0.7315200000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,229.0,63.0,203.0,29.6,166.0,-0.3487091933196269,-0.1856814470474065,0.1536251533141943,2.0,0.6,1.6,5.6,0.2040816326530612,0.0612244897959183,0.1632653061224489,0.5714285714285714,1.1151234892625446,0.2053217317880817,16316.36272376937,233.0527540595316,27.62584654603024,14320.24142602196,16.6929841023407,16832.79310739379,242.0847057768094,19.44750257108149,13800.487569831192,19.1628489263686,0.0,0.0818149233520503,1.116502217684847,0.8977313458099367,0.0481788102511613,0.1028662320171458,0.0546874217659844,0.0838291496052138,0.0152296659295455,0.1806846380188872,0.4774585095541382,0.4849219360682961,0.2170904068137631,0.147925294685106,12.273436296331727,11.264246816262704,0.6025809340213846,3.10286357306685,3.1314733562336885,11.592864402548368
7428359,1,27,-0.204497,1,27,-0.204497,0.0,-1.883130345777716,5.0,27.0,22.0,15.4,9.28,5.0,58.0,73.0,15.0,66.6,6.880000000000001,58.0,10.811,58.933195,48.122195,33.29398572,20.511367424,10.811,933.47,2348.0,1414.53,1833.0940000000005,411.92480000000006,1768.0,9.0,13.0,4.0,11.4,1.92,9.0,2.0,4.0,2.0,3.0,0.8,2.0,84.0,126.0,42.0,108.2,19.36,84.0,1.61,2.04,0.4299999999999999,1.89,0.12,1.88,2.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.6,0.4800000000000001,0.0,0.0,7.0,7.0,2.8,3.3599999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,6.0,5.4,2.88,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.0,2.4,0.0,0.0,3.0,3.0,1.2,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,2.0,4.2,0.96,3.0,7.1725,16.48,9.3075,10.263,2.4868,7.1725,0.0,1.524,1.524,0.6096,0.7315200000000001,0.0,0.0,1.5484712,1.5484712,0.61938848,0.743266176,0.0,166.0,225.0,59.0,189.0,18.4,166.0,-0.3953078720416966,-0.2529365156107319,-0.1068558414147851,2.0,0.6,2.8,0.0,0.3703703703703703,0.1111111111111111,0.5185185185185185,0.0,0.749876200656029,0.1900020226499093,1511.4350543794685,228.84211726705783,26.922494637132758,1224.2148096827857,16.330855773216992,1574.57001504783,240.0366132689316,18.89821769284804,1155.2804949605495,18.959990769498773,-15.12797016780262,0.0753336854587161,1.1280571915949862,0.9058328931766046,0.0337328678135698,0.1099733211827921,0.0762404533692222,0.0790389309133175,0.0247475122155796,0.1771735160835189,0.5004083926833547,0.5160962351035007,0.2249539148038257,0.1665413914135434,6.117142880321414,9.03787357145688,0.7510196191532743,2.974268461243538,2.6860431696306937,11.312878102482589
0695283,2,5,-0.136603,2,5,-0.136603,0.0,-1.791680130274336,5.0,24.0,19.0,14.2,7.840000000000001,5.0,49.0,73.0,24.0,63.0,11.2,49.0,10.811,51.9961,41.1851,30.51914772,17.181561824,10.811,933.47,2348.0,1414.53,1997.894,425.7695999999998,2180.0,6.0,13.0,7.0,10.2,3.3600000000000003,6.0,2.0,4.0,2.0,3.0,0.8,2.0,84.0,139.0,55.0,113.4,23.52,84.0,1.61,2.04,0.4299999999999999,1.802,0.1904,1.66,1.0,2.0,1.0,1.6,0.48,1.0,0.0,1.0,1.0,0.6,0.4800000000000001,0.0,0.0,5.0,5.0,2.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,4.2,1.44,3.0,0.0,1.0,1.0,0.4,0.4800000000000001,0.0,0.0,5.0,5.0,3.0,2.4,0.0,0.0,5.0,5.0,2.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,1.0,5.4,0.4800000000000001,5.0,7.1725,16.48,9.3075,10.641,2.7748,7.1725,0.0,1.524,1.524,0.6096,0.7315200000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,229.0,63.0,203.0,29.6,166.0,-0.4168653280882697,-0.2649561133106713,-0.091396353086804,1.6,0.6,2.0,0.0,0.3809523809523809,0.1428571428571428,0.4761904761904761,0.0,0.7605356621725264,0.1969646120648231,1152.0959190508315,228.3854303152949,26.845723071384366,913.2782418852502,16.28448405459972,1194.1391377082743,240.4883968586004,18.520204176109168,864.8741590449847,18.8679005893904,0.0,0.0845242696340087,1.1291407452889572,0.8943446629574888,0.0473822802496865,0.1114969480868935,0.064114667837207,0.0848806677584338,0.0212930242627677,0.1894609000556602,0.4752115847699731,0.48994521587914,0.2219431426668972,0.1561715533535156,5.353346329315184,9.46664645828719,0.7672029000265501,2.927156006447529,2.927847800879415,11.04591741783453
3678190,1,13,-0.286883,1,13,-0.286883,0.0,-1.862934896858048,5.0,26.0,21.0,15.0,8.8,5.0,55.0,73.0,18.0,65.4,8.319999999999999,55.0,10.811,55.845,45.034,32.058707719999994,19.029033824,10.811,933.47,2348.0,1414.53,1850.2940000000003,398.16480000000007,1811.0,8.0,13.0,5.0,11.0,2.4,8.0,2.0,4.0,2.0,3.0,0.8,2.0,84.0,132.0,48.0,110.6,21.28,84.0,1.61,2.04,0.4299999999999999,1.8700000000000003,0.136,1.83,2.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.6,0.4800000000000001,0.0,0.0,6.0,6.0,2.4,2.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,5.0,5.0,2.4,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.0,2.4,0.0,0.0,4.0,4.0,1.6,1.9200000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,1.0,4.6,0.4800000000000001,4.0,7.1725,16.48,9.3075,10.457,2.6276,7.1725,0.0,1.524,1.524,0.6096,0.7315200000000001,0.0,0.0,2.1106628,2.1106628,0.84426512,1.013118144,0.0,166.0,229.0,63.0,203.0,29.6,166.0,-0.3635214150938027,-0.2237176136976568,-0.0988683954437738,2.0,0.6,2.4,0.0,0.4,0.12,0.48,0.0,0.8049702465289393,0.1900020226499093,1387.755100722212,228.7670457666796,26.93879201688013,1112.1363741958403,16.225229129421955,1443.2392376716232,240.6666312663152,18.540047765345637,1050.5202374474895,18.8563876802582,0.0,0.0820070970362315,1.1272633202544355,0.8974911287047103,0.0442828167710608,0.1102188051801715,0.0659359884091106,0.0838101403748732,0.0211269318442386,0.1853154854841357,0.4812194524903878,0.498384347376292,0.2238950957907436,0.1590834233291004,5.810986597776578,9.161049625228852,0.7927954670524524,2.915154432818024,2.851382995582185,11.021180459977812
7140986,1,28,-0.210764,1,28,-0.210764,0.0,-1.895093268947472,5.0,28.0,23.0,15.8,9.76,5.0,61.0,73.0,12.0,67.8,5.44,61.0,10.811,58.6934,47.8824,33.19806772,20.396265824,10.811,933.47,2348.0,1414.53,1817.0940000000005,424.7248000000001,1728.0,10.0,13.0,3.0,11.8,1.44,10.0,2.0,4.0,2.0,3.0,0.8,2.0,84.0,124.0,40.0,107.4,18.72,84.0,1.61,2.04,0.4299999999999999,1.902,0.1168,1.91,2.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.6,0.4800000000000001,0.0,0.0,8.0,8.0,3.2,3.8400000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,7.0,5.8,3.3599999999999994,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.0,2.4,0.0,0.0,2.0,2.0,0.8,0.9600000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.8,1.44,2.0,7.1725,16.48,9.3075,10.293,2.4964,7.1725,0.0,1.524,1.524,0.6096,0.7315200000000001,0.0,0.0,0.5953947,0.5953947,0.23815788,0.285789456,0.0,166.0,225.0,59.0,201.4,28.32,166.0,-0.4143990347646376,-0.2708314706015743,-0.1246056583970681,2.0,0.6,3.2,0.0,0.3448275862068966,0.1034482758620689,0.5517241379310345,0.0,0.7114739304303158,0.1912656289688969,1644.260965249613,229.04208870617444,27.295997990727624,1339.5420635967569,16.083629412352426,1723.830092146809,240.08319571754905,19.364953442627343,1253.9261575356345,19.02034611300539,-14.827694133908109,0.0799797658962716,1.1170837149911697,0.9000252926296604,0.0430857361867083,0.0997145747917894,0.0566288386050811,0.0861707966774851,0.0172340241963107,0.1801422659493096,0.4832594378257094,0.499271731616708,0.2339769922956634,0.1595065770025365,5.910204326900617,9.327374374144773,0.7277096528264252,2.9680127615494927,2.84624672811625,11.041322626776987
1784625,3,43,-0.270262,3,43,-0.270262,0.0,-1.8911182360779204,5.0,43.0,38.0,21.8,16.96,5.0,53.0,73.0,20.0,64.6,9.28,53.0,10.811,98.0,87.189,48.92070772,39.263433824,10.811,933.47,2430.0,1496.53,2097.894,465.7695999999998,2348.0,7.0,13.0,6.0,10.6,2.88,7.0,2.0,5.0,3.0,3.4,1.28,2.0,84.0,147.0,63.0,116.6,26.08,84.0,1.61,2.04,0.4299999999999999,1.898,0.1151999999999998,1.9,2.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.6,0.4800000000000001,0.0,0.0,5.0,5.0,2.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,4.0,4.6,1.92,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.0,2.4,0.0,0.0,5.0,5.0,2.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0,0.0,5.0,7.1725,16.48,9.3075,11.879,3.7652,7.1725,0.0,1.524,1.524,0.6096,0.7315200000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,225.0,59.0,189.0,18.4,166.0,-0.4082651901193179,-0.2586887665358399,0.0068502942496398,2.0,0.6,2.0,0.0,0.4347826086956522,0.1304347826086956,0.4347826086956522,0.0,0.8214197448267271,0.2071307300509338,4499.039303764009,231.40031235044307,27.480481095768297,3832.743110136099,16.519479206342744,4710.252060143514,241.511185780462,19.251216714436204,3617.092074664116,19.076149250131387,-14.48489382611903,0.0777626919781329,1.1116940528799446,0.9027966350273338,0.0449992867589792,0.0969017987014848,0.0519025119425055,0.0834408692584375,0.0153766329997833,0.1719351298533937,0.4876039419645546,0.4969857242936645,0.2272151759457211,0.1524099012693621,7.671215481082141,10.589553446270916,0.6409732385817677,3.0371085664806055,3.0128191783188107,11.572954952041597
7105938,3,23,-0.204634,3,23,-0.204634,0.0,-1.7786573196626785,5.0,23.0,18.0,13.8,7.359999999999999,5.0,46.0,73.0,27.0,61.8,12.64,46.0,10.811,50.9415,40.1305,30.097307720000003,16.675353824000002,10.811,933.47,2348.0,1414.53,1999.0940000000005,426.2495999999998,2183.0,5.0,13.0,8.0,9.8,3.84,5.0,2.0,4.0,2.0,3.0,0.8,2.0,84.0,153.0,69.0,119.0,28.0,84.0,1.61,2.04,0.4299999999999999,1.7899999999999998,0.2,1.63,2.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.6,0.4800000000000001,0.0,0.0,3.0,3.0,1.2,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,2.0,3.8,0.96,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.0,2.4,0.0,0.0,7.0,7.0,2.8,3.3599999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,2.0,5.8,0.96,5.0,7.1725,16.48,9.3075,11.369,3.3572,7.1725,0.0,1.524,1.524,0.6096,0.7315200000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,229.0,63.0,203.0,29.6,166.0,-0.6022670747204413,-0.427448812322816,-0.1987253729469452,2.0,0.6,1.2,0.0,0.5263157894736842,0.1578947368421052,0.3157894736842105,0.0,0.5479145744995929,0.2035552225176641,1040.4976241366485,228.3409653569338,27.02312208894623,825.3285450409103,16.299796814732222,1079.7935120734098,239.97478156212537,19.130518276415025,779.5747577123394,19.016483813881063,0.0,0.0881014631571748,1.1248373454565257,0.8898731710535315,0.0485969192244836,0.1059646327747264,0.0573677135502427,0.0885019973564342,0.0159620312527802,0.1939981642354244,0.4676195375772243,0.4739270551709532,0.2200759055821595,0.1503569811374268,4.849810056640465,10.305095392367202,0.6586664275440338,2.990091371474455,3.0836477663201918,11.176422017752849
