,AtomicOrbitals|HOMO_character,AtomicOrbitals|HOMO_element,AtomicOrbitals|HOMO_energy,AtomicOrbitals|LUMO_character,AtomicOrbitals|LUMO_element,AtomicOrbitals|LUMO_energy,AtomicOrbitals|gap_AO,BandCenter|band center,ElementProperty|MagpieData minimum MendeleevNumber,ElementProperty|MagpieData maximum MendeleevNumber,ElementProperty|MagpieData range MendeleevNumber,ElementProperty|MagpieData mean MendeleevNumber,ElementProperty|MagpieData avg_dev MendeleevNumber,ElementProperty|MagpieData mode MendeleevNumber,ElementProperty|MagpieData maximum AtomicWeight,ElementProperty|MagpieData range AtomicWeight,ElementProperty|MagpieData mean AtomicWeight,ElementProperty|MagpieData avg_dev AtomicWeight,ElementProperty|MagpieData maximum CovalentRadius,ElementProperty|MagpieData range CovalentRadius,ElementProperty|MagpieData mean CovalentRadius,ElementProperty|MagpieData avg_dev CovalentRadius,ElementProperty|MagpieData minimum Electronegativity,ElementProperty|MagpieData maximum Electronegativity,ElementProperty|MagpieData range Electronegativity,ElementProperty|MagpieData mean Electronegativity,ElementProperty|MagpieData avg_dev Electronegativity,ElementProperty|MagpieData mode Electronegativity,ElementProperty|MagpieData minimum NsValence,ElementProperty|MagpieData range NsValence,ElementProperty|MagpieData mean NsValence,ElementProperty|MagpieData avg_dev NsValence,ElementProperty|MagpieData mode NsValence,ElementProperty|MagpieData maximum NpValence,ElementProperty|MagpieData range NpValence,ElementProperty|MagpieData mean NpValence,ElementProperty|MagpieData avg_dev NpValence,ElementProperty|MagpieData maximum NdValence,ElementProperty|MagpieData range NdValence,ElementProperty|MagpieData mean NdValence,ElementProperty|MagpieData avg_dev NdValence,ElementProperty|MagpieData maximum NfValence,ElementProperty|MagpieData range NfValence,ElementProperty|MagpieData mean NfValence,ElementProperty|MagpieData avg_dev NfValence,ElementProperty|MagpieData maximum NValence,ElementProperty|MagpieData range NValence,ElementProperty|MagpieData mean NValence,ElementProperty|MagpieData avg_dev NValence,ElementProperty|MagpieData maximum NsUnfilled,ElementProperty|MagpieData range NsUnfilled,ElementProperty|MagpieData mean NsUnfilled,ElementProperty|MagpieData avg_dev NsUnfilled,ElementProperty|MagpieData mean NpUnfilled,ElementProperty|MagpieData avg_dev NpUnfilled,ElementProperty|MagpieData maximum NdUnfilled,ElementProperty|MagpieData range NdUnfilled,ElementProperty|MagpieData mean NdUnfilled,ElementProperty|MagpieData avg_dev NdUnfilled,ElementProperty|MagpieData minimum NUnfilled,ElementProperty|MagpieData maximum NUnfilled,ElementProperty|MagpieData range NUnfilled,ElementProperty|MagpieData mean NUnfilled,ElementProperty|MagpieData avg_dev NUnfilled,ElementProperty|MagpieData mode NUnfilled,ValenceOrbital|avg s valence electrons,ValenceOrbital|avg p valence electrons,ValenceOrbital|avg d valence electrons,ValenceOrbital|avg f valence electrons,ValenceOrbital|frac s valence electrons,ValenceOrbital|frac p valence electrons,ValenceOrbital|frac d valence electrons,ValenceOrbital|frac f valence electrons,YangSolidSolution|Yang omega,YangSolidSolution|Yang delta
ElementProperty|MagpieData range MendeleevNumber,0.33450074222993803,0.07031100058449495,0.15548205642839077,0.28506206607639123,0.14775466243912938,0.1365462519253666,0.22443547530615207,0.20776214875902216,0.6147162760084719,0.2280751511169473,1.0,0.11548032646770658,0.332713879414725,0.5258865796596524,0.08290403223421479,0.06980467061085545,0.05362499266544933,0.05633415097916251,0.37529396215790534,0.34854980561229026,0.1266180207967334,0.1712704236281348,0.2553891924769697,0.07641150857587553,0.18571435042151285,0.08400751931878332,0.13571121250765245,0.25567122906848005,0.0,0.038307647630225594,0.0,0.0,0.07627687388064085,0.17363116432343603,0.10636608660493344,0.17030863385352513,0.12794186507934452,0.12269360956513946,0.09603892136749087,0.2732847858337731,0.29578682459125183,0.05895498915606551,0.08674740670587794,0.0,0.08233449635687438,0.09551086073688528,0.15289438296698185,0.08860164661637518,0.11821148063473419,0.0038866026096180594,0.0706732977166667,0.008822836664132932,0.030637992108941657,0.18312811537650767,0.17688452027596138,0.4034950694925109,0.424943786064455,0.38514094004868926,0.29891492217072985,0.0909692574810227,0.39919017255159817,0.41948374195557425,0.2678097282035364,0.2923257616795862,0.207056392363234,0.0,0.13063598170809568,0.26845002815177543,0.07929260875997002,0.11637235714891628,0.19828876540667592,0.16263018942754578,0.10579558455075432,0.11660167392504378,0.12683859527699598
ElementProperty|MagpieData mean MendeleevNumber,0.1499012913435186,0.04751764914453719,0.1471160441334395,0.1657901439084143,0.06106606793599969,0.136656023983189,0.07914620989809563,0.19100481482775294,0.29549220851597363,0.03710955605156027,0.11548032646770658,1.0,0.2022543692865256,0.36761929423617984,0.021197909786605806,0.021469100262849393,0.09130724498666352,0.0,0.224439511826601,0.2220033140698362,0.12814792514800824,0.11973817656286415,0.15639368807509235,0.05391748807135081,0.1262991211466598,0.1753035674518404,0.1775343597417384,0.17280793462745486,0.0003925531548984588,0.006985330550813623,0.0,0.001654154662269133,0.005457458174505091,0.021878543867500322,0.028208432740540655,0.04209048696414792,0.03294445686012907,0.09172889295830078,0.08963666578293035,0.21923136772150598,0.23192459161563814,0.0,0.0,0.005468965039354075,0.0,0.09985004272440107,0.09481443213038696,0.30887716208717164,0.1272055030330794,0.0,0.008991538481515897,0.00597658987250762,0.0,0.042092701975742795,0.04776119793829166,0.3163670934747466,0.31075766703071167,0.2963479616570517,0.29100243515862656,0.12898163419201764,0.3003039886392838,0.29118025787296364,0.4612013295045577,0.3626339024807571,0.16854975236615477,0.0,0.036472685170213494,0.2095308565318874,0.0,0.152359518235899,0.14470241213334664,0.10269782854786454,0.09271189088727333,0.0001093320424940278,0.10045565342278978
ElementProperty|MagpieData avg_dev MendeleevNumber,0.17577346578441036,0.05569773671255167,0.2195655098676466,0.17182036831643432,0.08367818246846276,0.21969535419352748,0.09059867795169535,0.15931001066341477,0.32878995859288473,0.015532561335491963,0.332713879414725,0.2022543692865256,1.0,0.47627173440188475,0.03573890809422622,0.035677721049643785,0.011467711348189864,0.009307680269468335,0.32027577275497543,0.322876074292113,0.11648910725997243,0.147504921355528,0.1895343200987113,0.06061892262009754,0.14006179545092093,0.1507136605896469,0.16653706670036575,0.2558120554022791,0.009843252387504406,0.03199214235943088,0.019849689589761996,0.017874177133796108,0.013657986374229311,0.01965035068430416,0.018702640729386308,0.020053138200720435,0.014472427279754492,0.11401995829373456,0.10342366885605678,0.2818557647913386,0.32387686633987506,0.015314783061421634,0.01044843217741854,0.02428900155560042,0.02486845057634942,0.10058370778402782,0.10927901149506622,0.18560753208420042,0.11428937954328938,0.015339085888878614,0.017917987975908285,0.01859279979263589,0.018521098504540555,0.01936120330205925,0.027090569636245204,0.4015263676856925,0.3947573705073384,0.3656595377337296,0.3631597997449603,0.06734264070114596,0.3623246721331756,0.32234791380116984,0.39545541282713215,0.3775119288433361,0.23318703580123173,0.01647355471832208,0.016712898529492058,0.28790965564540605,0.02324767295474065,0.1124100875814457,0.10968009751861515,0.2132380044731296,0.05325121175138526,0.011738037512082333,0.08652792502297886
ElementProperty|MagpieData mode MendeleevNumber,0.8205949245104786,0.8520973826579666,1.2606431179329232,0.7923704175340849,0.857597635705639,1.275254917481108,0.28891941653054254,0.20952841239476028,1.0012413639834512,0.0,0.5258865796596524,0.36761929423617984,0.47627173440188475,1.0,0.1938244665599922,0.19102343954261256,0.23643433920688026,0.18859000645757046,0.5796140790033484,0.6019487230035949,0.19689348981457078,0.23023286556948508,0.3315858529211201,0.15762315826879042,0.19110156218886673,0.09874957705322887,0.15305425951364698,0.4112600264619847,0.2973928888252893,0.07522098232205242,0.20147611012430672,0.0,0.11598137443685577,0.010901583410400165,0.0,0.018254231546707765,0.0,0.31172006489269133,0.25000800402884316,0.411291603791231,0.5410621772287177,0.0010441500305462018,0.0,0.09536183496716784,0.0,0.1940151054924459,0.22813537760278865,0.17542219855058802,0.1297017991641738,0.08709698601185466,0.0072200523820641505,0.12168355961345806,0.042360356382779345,0.007607242996167054,0.07163623965924619,0.8064054966230735,0.761560352948102,0.5898369494171165,0.6071226466789916,0.0683900562445274,0.5991811510608452,0.22486215185654662,0.3394781214394406,0.18763425016304908,0.6207262844145474,0.05847215241728326,0.041043664878189105,0.49473166846847927,0.08296013465439538,0.13559445713515966,0.14067987290357867,0.1758766884464987,0.15439840313050418,0.09928577475073581,0.16905615348975278
ElementProperty|MagpieData maximum AtomicWeight,0.15442631591947006,0.28365313599757086,0.3742479954342297,0.14722725313731438,0.2393384122955128,0.3909190658558965,0.010327850942645775,0.03866400179038862,0.17499070220843668,0.23503161909577627,0.08290403223421479,0.021197909786605806,0.03573890809422622,0.1938244665599922,1.0,1.0039146936868997,0.4708387902650829,0.5827570613241418,0.7056830861925637,0.7028848951001886,0.2103572606489628,0.24820743127655195,0.3476254779318236,0.32460106439024594,0.15689016253561128,0.053596536198286915,0.037931600037119706,0.43740388173724287,0.19021059088133294,0.1812856700556193,0.17125393138407158,0.17028407846001611,0.16024060692371275,0.18505561766175932,0.1841811196736744,0.25328298761477874,0.19241619908438315,0.44544245496671925,0.4515040229932514,0.39237685829787805,0.38652163660016775,0.31853965393909256,0.29825273672407243,0.390923534782635,0.3707366632495611,0.9360885912452903,0.9592455087099788,0.26196083802020353,0.3056845994692295,0.14874955055311606,0.1556244010912874,0.17409446623780647,0.16685931745409202,0.2428292640689361,0.20912913000372865,0.41091736903066955,0.3892829674710047,0.3652543062613393,0.3714074856152094,0.19702617855047305,0.33127630320889456,0.04189054549112525,0.01522109405893711,0.0,0.20457697350641088,0.19534198555251175,0.2661699750268193,0.40088397224154576,0.4301892103218899,0.20884227078110632,0.11095171050697729,0.23411728287694683,0.3258338538107504,0.133880166368557,0.22505951818114897
ElementProperty|MagpieData range AtomicWeight,0.14066810755738304,0.23795539271970667,0.37662270476859305,0.131078152625355,0.2437033893272986,0.35789641671566086,0.018448963559592954,0.0402303926974529,0.1811167669579752,0.2592110846700761,0.06980467061085545,0.021469100262849393,0.035677721049643785,0.19102343954261256,1.0039146936868997,1.0,0.46936056513209534,0.5777232601060349,0.6846109917063954,0.695218201324298,0.20301946295345707,0.24930439334096471,0.34797938421046704,0.31725361725285023,0.16019901274936343,0.05312358247495283,0.035953368578844,0.4354474910089083,0.13069946831050358,0.18264885597615502,0.1278065986421007,0.14914975551936097,0.15893690313999656,0.21020502253038453,0.19352056987722385,0.25019271610602395,0.1858019577772377,0.4586793726539808,0.445774695362544,0.3861764584092338,0.3788741209730997,0.31942571659051205,0.29502312014917415,0.4253786583868643,0.3902554489092898,0.9415988644413054,0.951928453285646,0.2589153108421153,0.29381090747767263,0.15417419710417088,0.1423416601508982,0.13666970648861076,0.17221028237624939,0.2417067579250803,0.18669967292635098,0.40546531333443014,0.3885568991471975,0.36416830422930074,0.34785637591007484,0.2036197881580558,0.3122897278088115,0.02961811296583205,0.01578540290042314,0.0,0.14706424539801766,0.15455466388438263,0.24044795807868247,0.3925440654197427,0.396547129044285,0.20750258971455163,0.11012654128156284,0.22832247121679483,0.3240113235725445,0.1342804930211575,0.22452292491485734
ElementProperty|MagpieData mean AtomicWeight,0.12070545732201661,0.1819891093985106,0.16001943105666955,0.11911451293940768,0.1989135334172492,0.16202959512121173,0.0,0.03991521411849783,0.23505031807681526,0.0,0.05362499266544933,0.09130724498666352,0.011467711348189864,0.23643433920688026,0.4708387902650829,0.46936056513209534,1.0,0.725678026267497,0.40114034163866796,0.4071026079859537,0.28551249226153264,0.27570139082506895,0.19034511087842693,0.08896240862079553,0.04924221173555011,0.023925992193765257,0.00411389206471618,0.2500885258551225,0.07034174805628295,0.07028880936248005,0.07051820254643902,0.07052421634610098,0.06987512844332919,0.0,0.0,0.0,0.0,0.2994782284964716,0.2991795671664967,0.30063697185210775,0.3416738230523206,0.20427142124486633,0.20246919283738948,0.2750119881319389,0.2500069635724392,0.39336034138186154,0.4080418058367483,0.3154995796345896,0.2600993825637217,0.07027463258123243,0.07026808829635516,0.07092159611273505,0.07097704971617017,0.0,0.0,0.2882253024899668,0.28636819023693505,0.26341121878012824,0.26251591984334505,0.027171860609957195,0.27866330415594087,0.018223710266397627,0.0,0.0,0.15417670916625523,0.06975985277685111,0.0,0.30237352979479126,0.2756023763998942,0.2813582282175801,0.07235760721117772,0.19684468134312272,0.3332252903400377,0.007471556345819136,0.17411984648628717
ElementProperty|MagpieData avg_dev AtomicWeight,0.12168506341032997,0.224965045703774,0.2232656259347014,0.12454830966375112,0.23683974742211622,0.2441919269516616,0.0,0.036310868172620775,0.1874860527986733,0.0,0.05633415097916251,0.0,0.009307680269468335,0.18859000645757046,0.5827570613241418,0.5777232601060349,0.725678026267497,1.0,0.4590765156551261,0.4630052309780042,0.21591185501240484,0.223929044936657,0.2420708011692916,0.14761166384638075,0.0804512476891016,0.03553883014232678,0.03171450978661982,0.322889078051963,0.09513211817983645,0.09506052243173088,0.09537076009412977,0.09537889332248933,0.09450104895862477,0.0,0.0,0.0,0.0,0.34537275286272995,0.34502832219668467,0.3036068088748811,0.3371347682899029,0.2572552566483076,0.25498556699383285,0.35370966262929504,0.3301228305356507,0.47613860960725934,0.4913720837921934,0.3250196347826236,0.3076974901514545,0.0950413493621623,0.09503249869098125,0.09591632066779016,0.09599131764897502,0.0,0.006143723621158869,0.25131859469669543,0.248055832743092,0.229324100714584,0.22836622116339492,0.0,0.2208729085468339,0.010016418457232664,0.0,0.0,0.09880384757063017,0.09434514697111833,0.0,0.308502860702144,0.3544689969277642,0.2612065923810465,0.0910498591194987,0.2539948757086202,0.35765560685698267,0.007382966211203668,0.21503835104246535
ElementProperty|MagpieData maximum CovalentRadius,0.39261919364308484,0.4824041110947872,0.8202468025983908,0.44563855910959227,0.46585065703392015,0.8327371908772638,0.08892715663890326,0.19066821194596822,0.5950477744478647,0.0,0.37529396215790534,0.224439511826601,0.32027577275497543,0.5796140790033484,0.7056830861925637,0.6846109917063954,0.40114034163866796,0.4590765156551261,1.0,0.9785336919708499,0.37890923342244875,0.47988528059206903,0.4343117152978092,0.08226918511830678,0.24248915447851008,0.14912759549561483,0.17721521825700065,0.5365247069688944,0.12645930006116807,0.13420007613658522,0.1718649837279347,0.17096521802336573,0.21989147447928636,0.0,0.0,0.0,0.021654210553260115,0.2841546705942286,0.28979187025471886,0.3617194746023981,0.3918137478580559,0.09063166030231012,0.07095517821624645,0.08085577053122489,0.1929390848330935,0.26141974681984614,0.25765015242621087,0.1572722296299082,0.09557586951285002,0.17066375074654241,0.21089499026456648,0.10013680183285203,0.16256979677695516,0.0,0.02904739064681438,0.6028196074435094,0.5613689665204296,0.5075191950284567,0.520595034857462,0.045150350202493826,0.5698435477152016,0.21173671541967684,0.28020090115735424,0.17040250723819741,0.25523106553937125,0.17641739543531534,0.0,0.3413114625805255,0.13891481000287353,0.09321340337828703,0.042556319676592874,0.16302203322088404,0.2120413246403617,0.10097105231596254,0.29670996525523724
ElementProperty|MagpieData range CovalentRadius,0.40750285149091253,0.4621269021894719,0.8172699249326439,0.4633807410422403,0.45400287092062014,0.8517946145158022,0.12710721791559468,0.19260484962264343,0.6200991510502164,0.013575897285617575,0.34854980561229026,0.2220033140698362,0.322876074292113,0.6019487230035949,0.7028848951001886,0.695218201324298,0.4071026079859537,0.4630052309780042,0.9785336919708499,1.0,0.3846186632902183,0.4877910410640791,0.4475209877354618,0.08895197412935149,0.22775755101925618,0.15211241664060732,0.1795623919174623,0.5573669921767265,0.17012916970355815,0.17175100665299406,0.1252579696250529,0.1819533425212666,0.10214204060990383,0.014277542008214515,0.0,0.0,0.0,0.2522622291383974,0.21569157252080126,0.32560558342414553,0.4240182986775174,0.15362947551714676,0.026551514081908305,0.15344211476911443,0.06596761591595628,0.26773850104991875,0.30081839843743263,0.15893384669478774,0.08651292650800393,0.13604413429393658,0.09896224647944472,0.12150742482493297,0.21698949847650556,0.0,0.0369731618055666,0.599875922445005,0.6231875850548058,0.4830228614873582,0.5027704004448522,0.0997485499314938,0.6619094137500883,0.21475245489369627,0.29244632544948296,0.18359571421648885,0.294712405455137,0.15981756799583324,0.0,0.3390932468478459,0.15884825740875508,0.10146129140472639,0.01940285745120511,0.15557451216853593,0.19505231402991782,0.10594055962180554,0.30106778847433363
ElementProperty|MagpieData mean CovalentRadius,0.11599919689528172,0.11011181964685403,0.2463452351775888,0.13166271798829973,0.11354053730122242,0.2298216446226486,0.017202344583551705,0.09739636796312323,0.20029691611716963,0.0,0.1266180207967334,0.12814792514800824,0.11648910725997243,0.19689348981457078,0.2103572606489628,0.20301946295345707,0.28551249226153264,0.21591185501240484,0.37890923342244875,0.3846186632902183,1.0,0.7331845635594333,0.2130267689345764,0.09364387721323196,0.12066383358408957,0.0782914320835766,0.08076250833519508,0.32624769559647365,0.058757569223456325,0.05556876509080803,0.04881951370324707,0.05244335211062848,0.0521535443096893,0.012148308929449791,0.009959602950355981,0.0,0.013462164893574033,0.13726954188297913,0.14295334009612237,0.32162085207812213,0.33625305060581284,0.05999912222511819,0.06343811483694606,0.08719566638953524,0.08310703686334603,0.07212110868389077,0.06570708086852405,0.16145087994693638,0.06371612817943832,0.05374235606794847,0.05326019475023623,0.05481972172273523,0.05443913648214288,0.0,0.0412159141154783,0.37940258202855315,0.37196048373366447,0.3477240815727412,0.3487567848094386,0.03594286055551681,0.2690255794932011,0.06439103330620238,0.12780544593141435,0.07187568470647901,0.19605454310880466,0.054700089753665755,0.0,0.31968957478337856,0.07925207009550699,0.0969850417430325,0.0014943168370139181,0.09011377710433076,0.10548490240010289,0.012604432221355258,0.2750491699100912
ElementProperty|MagpieData avg_dev CovalentRadius,0.15357719354533328,0.16216041327834302,0.3263843094666381,0.17253985526046445,0.1637134035188207,0.31572205290430094,0.021773157915032395,0.09249736996956989,0.22811401421970778,0.0,0.1712704236281348,0.11973817656286415,0.147504921355528,0.23023286556948508,0.24820743127655195,0.24930439334096471,0.27570139082506895,0.223929044936657,0.47988528059206903,0.4877910410640791,0.7331845635594333,1.0,0.2835819985176148,0.12140693762894329,0.1646228432238096,0.08098783867842609,0.1392127380250154,0.43357413078530266,0.08474006131240708,0.07783629914947317,0.08104754106264467,0.07480973489018561,0.06749902916243589,0.010906508320562081,0.008575428236558342,0.0,0.012700805451779144,0.18280545306377352,0.19185031376412529,0.35554972539455293,0.3535565072731545,0.05277183963695806,0.0522411977382292,0.08528857708220136,0.08013072359613348,0.14903832652132223,0.15742689163351564,0.1681606842319514,0.09940832610802719,0.07095918234186518,0.0711840529820963,0.0723662305425764,0.07266972392596695,0.0,0.04459823347507296,0.46150742775664877,0.4599329210173353,0.4247191466566169,0.42101826658437586,0.04021697499365905,0.33846040728260124,0.10355692494401998,0.16462278171360178,0.11966357488130173,0.2292265828419429,0.0678885583328504,0.0,0.3625154271057923,0.08263467470420882,0.0988825498247324,0.0,0.12359034293785603,0.12252495688724552,0.01905952773998088,0.29025994018055823
ElementProperty|MagpieData minimum Electronegativity,0.25357567525154934,0.27147739879221416,0.5090126805439059,0.2889240620476479,0.3067137693962027,0.5291592990726838,0.055913923662553114,0.26650078925340587,0.2977384521102772,0.1606309572233693,0.2553891924769697,0.15639368807509235,0.1895343200987113,0.3315858529211201,0.3476254779318236,0.34797938421046704,0.19034511087842693,0.2420708011692916,0.4343117152978092,0.4475209877354618,0.2130267689345764,0.2835819985176148,1.0,0.00616191162948299,0.533701767847508,0.24730459592383847,0.24676919978341974,0.7399847556190489,0.16912896110975636,0.1531381208416274,0.16251905777756573,0.16891913632098868,0.1791449212513336,0.11393094212095348,0.103070294948349,0.17235089831452435,0.13741332332234035,0.18553886488566376,0.19869312054760183,0.3908875274710176,0.39662208282104205,0.12218209932329135,0.11904990265141252,0.1589296785715272,0.17067921252737864,0.3164339340980224,0.32124514328166526,0.12852343084539153,0.07695015754091278,0.17784957522842232,0.1574870660097424,0.15983092136897672,0.21291247331487562,0.13645954712175276,0.07324514834517643,0.5862897805665914,0.5608799493298889,0.5285596939261346,0.5196663450025465,0.09745598603867399,0.5668104967684885,0.2601418174827477,0.30208625445742604,0.3269054215172613,0.17290852680740584,0.14760459842585819,0.1637946728681953,0.39284328355672554,0.14666394728311538,0.09681242110162801,0.02135398365750396,0.16696876113628362,0.1593127847123932,0.16093975328667912,0.2837795546267147
ElementProperty|MagpieData maximum Electronegativity,0.11116512438607502,0.13029898475595128,0.2731567409743539,0.07173252993606286,0.0916715279095303,0.27516387082829247,0.0,0.13974332878862983,0.14940002612504752,0.3791161817573963,0.07641150857587553,0.05391748807135081,0.06061892262009754,0.15762315826879042,0.32460106439024594,0.31725361725285023,0.08896240862079553,0.14761166384638075,0.08226918511830678,0.08895197412935149,0.09364387721323196,0.12140693762894329,0.00616191162948299,1.0,0.16393413282162653,0.16618872471900123,0.04393072344382706,0.11377916620272707,0.177811301109876,0.18598725531977345,0.16853995186145634,0.20120488536867653,0.15920148537232637,0.49526471803209754,0.44226758271460126,0.37498076430741706,0.47065897967734255,0.15535094322863338,0.1363928783240032,0.14147599536279082,0.2176594964790479,0.18946804587061117,0.17165748269007824,0.22820716394494567,0.196747528695453,0.46179791322224484,0.4853315302882837,0.07233428786761192,0.1294975313428734,0.16266320574693863,0.13984777011252011,0.19697261078896866,0.19470364927094366,0.4180011597071165,0.3288954929312106,0.19987115710905617,0.18316409910403034,0.18862818850101712,0.16978993053500563,0.33246620180802566,0.15321642821180742,0.1449321795766596,0.08559381610241829,0.15400805158235906,0.1885286075240395,0.1819090269982231,0.38890860855942155,0.15768560654895797,0.19212966045180427,0.12518293831853758,0.07016903560685567,0.10057457867889823,0.19400766312884146,0.1824884155931777,0.024307009580830503
ElementProperty|MagpieData range Electronegativity,0.11998618075741788,0.1631637522004785,0.26382676358432955,0.11424251239421025,0.17056930705678425,0.28762655059132963,0.02194342171604409,0.23498652923839056,0.1601554675186453,0.15485602856703898,0.18571435042151285,0.1262991211466598,0.14006179545092093,0.19110156218886673,0.15689016253561128,0.16019901274936343,0.04924221173555011,0.0804512476891016,0.24248915447851008,0.22775755101925618,0.12066383358408957,0.1646228432238096,0.533701767847508,0.16393413282162653,1.0,0.22532302120480213,0.3981904467510638,0.4182543085685461,0.07988050104942235,0.09167507244213494,0.12098127518511509,0.08420814088002905,0.08759695914839229,0.17026272347476454,0.1612051805840704,0.16031465267671896,0.15218523816042853,0.0415300620446436,0.04254591350585946,0.20416157407923283,0.17923674596827086,0.09264231733317316,0.07976561292265676,0.0897971608767738,0.11633960022889601,0.1781208830017251,0.19048349757293806,0.08614879836589748,0.06740587614963099,0.09786751814474931,0.09248459515353569,0.10912406958701351,0.08475585571815544,0.15097993207012256,0.13905032481601712,0.33453923099359917,0.34055889855107063,0.3319862268403507,0.3188750184389725,0.09557630623663939,0.30262116223222957,0.21326699916590333,0.17106395983962455,0.16877745512763054,0.05283632459749998,0.08085065406404732,0.17017024123743532,0.20843217214438,0.0978728714085201,0.07677392977191366,0.06012342183625239,0.11250436331289566,0.06914357752190473,0.1281892764271871,0.11996252002771339
ElementProperty|MagpieData mean Electronegativity,0.02872224506003735,0.03452978090454098,0.1224721946242363,0.03627706942928913,0.02255133530715714,0.12965928003782906,0.020834971400696727,0.7178680331172592,0.09972517780986562,0.07529265683905526,0.08400751931878332,0.1753035674518404,0.1507136605896469,0.09874957705322887,0.053596536198286915,0.05312358247495283,0.023925992193765257,0.03553883014232678,0.14912759549561483,0.15211241664060732,0.0782914320835766,0.08098783867842609,0.24730459592383847,0.16618872471900123,0.22532302120480213,1.0,0.32602663495143536,0.2686566020525025,0.04880760313175511,0.04647787785926071,0.04814625551411833,0.05151295311604156,0.04719373873832994,0.07545103047348138,0.07549911880566404,0.07685377152481072,0.07235100099680794,0.0,0.0,0.06023868755733375,0.07263713979265349,0.0,0.0,0.01246389586076563,0.012903966997122953,0.1105377684293076,0.11412947989189784,0.07189839302132275,0.05766481810244354,0.05076164716631741,0.051015009011603184,0.04998663984379167,0.05148015558258164,0.07611759636240448,0.05296626478418771,0.16712605369010086,0.1638693613856847,0.15204485338540139,0.14991009427469337,0.0800634595773902,0.17351431376328266,0.11978134772162223,0.18345669338682855,0.14031121580948036,0.06404373028689662,0.04782319268151211,0.0787402702355482,0.05949146796566474,0.008998994209565268,0.04071092297294245,0.05133177020810522,0.017917546880372857,0.015396065527532737,0.003093617035751267,0.10822733374318004
ElementProperty|MagpieData avg_dev Electronegativity,0.050630767870200766,0.0729330120744775,0.19890902251690054,0.08274003965552804,0.05606971859550733,0.17810975648208707,0.027590882764574692,0.3271982425002961,0.15379159978937615,0.06602077342513016,0.13571121250765245,0.1775343597417384,0.16653706670036575,0.15305425951364698,0.037931600037119706,0.035953368578844,0.00411389206471618,0.03171450978661982,0.17721521825700065,0.1795623919174623,0.08076250833519508,0.1392127380250154,0.24676919978341974,0.04393072344382706,0.3981904467510638,0.32602663495143536,1.0,0.2930120426317368,0.06169706875872597,0.053060315488811176,0.05866962693455788,0.049875845952422046,0.052752151601354075,0.05620708271043699,0.05009734475177402,0.061652860582664004,0.050607944176141464,0.03288078623863593,0.02701674816556556,0.12019224034879564,0.1355487059408131,0.012356448896127775,0.010384934090816391,0.009792854709584173,0.025438777799405208,0.0680634326623215,0.06932147474367656,0.06580525345909624,0.03805280260345688,0.05087393080153036,0.046531795995486055,0.05458789971571474,0.053272474254059454,0.060751812433915524,0.023444306585273623,0.23188094495872874,0.22717218779331755,0.213428947090495,0.20739790967455102,0.04911313203366688,0.21571349277995497,0.19883574955904879,0.19131292882389142,0.1636114141085907,0.10702117934076918,0.04940496653548011,0.06073874792067337,0.1208930775174696,0.012638819611629139,0.013704731556060328,0.053210613433700295,0.0893378565640296,0.021418042287030307,0.008493747892906812,0.08715477801346676
ElementProperty|MagpieData mode Electronegativity,0.38363060636168994,0.36067373033228617,0.7803518695625846,0.3526275712167158,0.3692796548572465,0.7560906427007844,0.06126308156646131,0.29220691281078653,0.4045442073220587,0.0,0.25567122906848005,0.17280793462745486,0.2558120554022791,0.4112600264619847,0.43740388173724287,0.4354474910089083,0.2500885258551225,0.322889078051963,0.5365247069688944,0.5573669921767265,0.32624769559647365,0.43357413078530266,0.7399847556190489,0.11377916620272707,0.4182543085685461,0.2686566020525025,0.2930120426317368,1.0,0.26086268878799845,0.303956514221675,0.29904947338895455,0.32229476782425487,0.2731760826834085,0.0,0.0,0.0,0.0,0.26676650212127434,0.26806319114900007,0.5952201136679189,0.5670614783517319,0.07923412331532374,0.0750432231445365,0.14195250372529739,0.15299520896359736,0.2811456896654669,0.2935603095666352,0.1616071579947662,0.11820615753037073,0.3073181756122635,0.3012776655775694,0.2853050841868342,0.2786414807189877,0.0,0.0,0.8305736516323906,0.8235692503774633,0.7345214462402272,0.7417940287086907,0.03719776297739522,0.673321178592105,0.269710854176592,0.3314318697785844,0.3305353373653636,0.35709518468180473,0.3098188096613783,0.0,0.6094174798152663,0.14714275488500167,0.1355730529839431,0.0,0.18709261909571065,0.2037667849317134,0.1149743808051725,0.2266192522858288
