id,AtomicOrbitals|HOMO_character,AtomicOrbitals|HOMO_element,AtomicOrbitals|HOMO_energy,AtomicOrbitals|LUMO_character,AtomicOrbitals|LUMO_element,AtomicOrbitals|LUMO_energy,AtomicOrbitals|gap_AO,BandCenter|band center,ElementProperty|MagpieData minimum MendeleevNumber,ElementProperty|MagpieData maximum MendeleevNumber,ElementProperty|MagpieData range MendeleevNumber,ElementProperty|MagpieData mean MendeleevNumber,ElementProperty|MagpieData avg_dev MendeleevNumber,ElementProperty|MagpieData mode MendeleevNumber,ElementProperty|MagpieData maximum AtomicWeight,ElementProperty|MagpieData range AtomicWeight,ElementProperty|MagpieData mean AtomicWeight,ElementProperty|MagpieData avg_dev AtomicWeight,ElementProperty|MagpieData maximum CovalentRadius,ElementProperty|MagpieData range CovalentRadius,ElementProperty|MagpieData mean CovalentRadius,ElementProperty|MagpieData avg_dev CovalentRadius,ElementProperty|MagpieData minimum Electronegativity,ElementProperty|MagpieData maximum Electronegativity,ElementProperty|MagpieData range Electronegativity,ElementProperty|MagpieData mean Electronegativity,ElementProperty|MagpieData avg_dev Electronegativity,ElementProperty|MagpieData mode Electronegativity,ElementProperty|MagpieData minimum NsValence,ElementProperty|MagpieData range NsValence,ElementProperty|MagpieData mean NsValence,ElementProperty|MagpieData avg_dev NsValence,ElementProperty|MagpieData mode NsValence,ElementProperty|MagpieData maximum NpValence,ElementProperty|MagpieData range NpValence,ElementProperty|MagpieData mean NpValence,ElementProperty|MagpieData avg_dev NpValence,ElementProperty|MagpieData maximum NdValence,ElementProperty|MagpieData range NdValence,ElementProperty|MagpieData mean NdValence,ElementProperty|MagpieData avg_dev NdValence,ElementProperty|MagpieData maximum NfValence,ElementProperty|MagpieData range NfValence,ElementProperty|MagpieData mean NfValence,ElementProperty|MagpieData avg_dev NfValence,ElementProperty|MagpieData maximum NValence,ElementProperty|MagpieData range NValence,ElementProperty|MagpieData mean NValence,ElementProperty|MagpieData avg_dev NValence,ElementProperty|MagpieData maximum NsUnfilled,ElementProperty|MagpieData range NsUnfilled,ElementProperty|MagpieData mean NsUnfilled,ElementProperty|MagpieData avg_dev NsUnfilled,ElementProperty|MagpieData mean NpUnfilled,ElementProperty|MagpieData avg_dev NpUnfilled,ElementProperty|MagpieData maximum NdUnfilled,ElementProperty|MagpieData range NdUnfilled,ElementProperty|MagpieData mean NdUnfilled,ElementProperty|MagpieData avg_dev NdUnfilled,ElementProperty|MagpieData minimum NUnfilled,ElementProperty|MagpieData maximum NUnfilled,ElementProperty|MagpieData range NUnfilled,ElementProperty|MagpieData mean NUnfilled,ElementProperty|MagpieData avg_dev NUnfilled,ElementProperty|MagpieData mode NUnfilled,ValenceOrbital|avg s valence electrons,ValenceOrbital|avg p valence electrons,ValenceOrbital|avg d valence electrons,ValenceOrbital|avg f valence electrons,ValenceOrbital|frac s valence electrons,ValenceOrbital|frac p valence electrons,ValenceOrbital|frac d valence electrons,ValenceOrbital|frac f valence electrons,YangSolidSolution|Yang omega,YangSolidSolution|Yang delta,EwaldEnergy|ewald_energy_per_atom,StructuralHeterogeneity|mean absolute deviation in relative bond length,StructuralHeterogeneity|max relative bond length,StructuralHeterogeneity|min relative bond length,StructuralHeterogeneity|minimum neighbor distance variation,StructuralHeterogeneity|maximum neighbor distance variation,StructuralHeterogeneity|range neighbor distance variation,StructuralHeterogeneity|mean neighbor distance variation,StructuralHeterogeneity|avg_dev neighbor distance variation,StructuralHeterogeneity|mean absolute deviation in relative cell size,MaximumPackingEfficiency|max packing efficiency,ChemicalOrdering|mean ordering parameter shell 1,ChemicalOrdering|mean ordering parameter shell 2,ChemicalOrdering|mean ordering parameter shell 3,LatticeConstants|a,LatticeConstants|b,LatticeConstants|c,GlobalSymmetryFeatures|spacegroup_num,GlobalSymmetryFeatures|crystal_system_int,DensityFeatures|density,DensityFeatures|vpa,DensityFeatures|packing fraction,hull_distance
1923504,0.5,0.12987012987012989,0.5615099150499223,0.5,0.12987012987012989,0.5615099150499223,0.0,0.38654276393557835,0.9400000000000001,0.6875,0.21212121212121213,0.9075630252100839,0.13609467455621305,0.9400000000000001,0.08614972152328905,0.08614972152328904,0.06975485045014108,0.08457203792073742,0.030303030303030304,0.030303030303030304,0.034682080924855564,0.030612244897959204,0.8048780487804877,0.27777777777777757,0.14634146341463414,0.5846153846153845,0.10902255639097747,0.8048780487804877,1.0,0.0,1.0,0.0,1.0,0.6666666666666666,0.6666666666666666,0.75,0.5,0.6666666666666666,0.6666666666666666,0.5,0.7826086956521738,0.0,0.0,0.0,0.0,0.24,0.24,0.23728813559322032,0.27118644067796616,0.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714282,0.14285714285714285,0.6000000000000001,0.0,0.2222222222222222,0.2631578947368421,0.3529411764705882,0.3333333333333333,1.0,0.75,0.5,0.0,0.3945061367621282,0.4615384615384613,0.6251874062968515,0.0,1.7171534936778983e-08,0.01506309817593511,0.765099806971263,0.25744436681348953,0.13982438917309625,0.778167275340658,0.8151693103762667,0.03696542735613961,0.05942829884978774,0.16168988154231848,0.06097969108611182,0.08985856772538672,0.4156182502207518,0.39764178721945526,0.2779223047892352,0.10814435282633982,0.25321321178989364,0.03529321534903199,0.5322931835821526,0.0,1.0,0.2715180461830132,0.024819098410522582,0.3526755745739988,0.4565429965714287
5197243,0.5,0.14285714285714288,0.21062696439165385,0.5,0.14285714285714288,0.21062696439165385,0.0,0.28875633381385113,0.9400000000000001,1.0,0.2878787878787879,0.949579831932773,0.16568047337278105,0.9400000000000001,0.08614972152328905,0.08614972152328904,0.07213753568784805,0.0821835954226463,0.030303030303030304,0.030303030303030304,0.023121387283236906,0.020408163265306138,0.8048780487804877,1.0,0.46341463414634143,0.7046153846153851,0.3383458646616541,0.8048780487804877,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.9999999999999999,1.0,0.6666666666666666,0.6666666666666666,0.5,0.7826086956521738,0.0,0.0,0.0,0.0,0.24,0.24,0.2542372881355932,0.2542372881355932,0.0,0.0,0.0,0.0,0.3999999999999999,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714282,0.14285714285714285,0.4,0.0,0.3333333333333333,0.21052631578947376,0.4117647058823529,0.3333333333333333,1.0,0.9999999999999999,0.5,0.0,0.3728813559322026,0.5538461538461547,0.6000000000000006,0.0,0.6910462714504911,0.011386736099026074,0.8430644846438372,0.33754383051155556,0.33999272845009854,0.6942263844009766,0.48834934155152154,0.1377194492278828,0.28025080730305635,0.2531766734843078,0.15819857632784262,0.21052520763319948,0.46864350115263576,0.507521622636118,0.40903507873969563,0.25511578228585063,0.17807230430608506,0.028011120663489476,0.6006282095550207,0.0,1.0,0.24575539553590336,0.07252892577359994,0.2834307824033092,0.5915708040009307
3582067,0.0,0.28571428571428575,0.5715007005541319,0.0,0.28571428571428575,0.5715007005541319,0.0,0.43645357823168773,0.9400000000000001,0.4375,0.15151515151515152,0.8739495798319328,0.11242603550295859,0.9400000000000001,0.17063233761713406,0.17063233761713403,0.1607318235700123,0.15870390760887593,0.030303030303030304,0.030303030303030304,0.10982658959537561,0.09693877551020404,0.8048780487804877,0.0,0.024390243902439022,0.5292307692307695,0.041353383458646614,0.8048780487804877,1.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.3333333333333333,0.5,0.25,1.0,1.0,0.9166666666666666,0.9130434782608695,0.0,0.0,0.0,0.0,0.44,0.44,0.38983050847457623,0.38983050847457634,0.0,0.0,0.0,0.0,0.7999999999999998,0.5000000000000008,0.14285714285714285,0.14285714285714285,0.14285714285714282,0.14285714285714285,0.6000000000000001,0.0,0.2222222222222222,0.31578947368421056,0.29411764705882354,0.3333333333333333,1.0,0.5,0.9166666666666666,0.0,0.2408563782337197,0.23684210526315888,0.8581235697940506,0.0,2.516345298489715e-08,0.004459957938034082,0.7407351278965689,0.32485456499837295,0.40103181062673937,0.7075242044283577,0.4043754537029326,0.18116949434413207,0.35076436791521237,0.2209722424019482,0.22955441711849262,0.2211687734735227,0.5676674078585724,0.5903251995621183,0.442664979119555,0.29802463969306703,0.20320123193035927,0.015548773253326147,0.6269182678679318,0.0,1.0,0.36317196283995773,0.07890413409889052,0.4364410945446733,0.3364837719999993
6039182,0.0,0.28571428571428575,0.5715007005541319,0.0,0.28571428571428575,0.5715007005541319,0.0,0.4687432622163078,0.9400000000000001,0.375,0.13636363636363635,0.8655462184873948,0.10650887573964497,0.9400000000000001,0.08614972152328905,0.08614972152328904,0.0634484175454679,0.09089370900112657,0.030303030303030304,0.030303030303030304,0.05780346820809247,0.05102040816326534,0.8048780487804877,0.0,0.024390243902439022,0.4953846153846156,0.04511278195488723,0.8048780487804877,1.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.3333333333333333,0.5,0.25,0.6666666666666666,0.6666666666666666,0.5,0.7826086956521738,0.0,0.0,0.0,0.0,0.24,0.24,0.22033898305084743,0.28813559322033905,0.0,0.0,0.0,0.0,0.7999999999999998,0.5000000000000008,0.14285714285714285,0.14285714285714285,0.14285714285714282,0.14285714285714285,0.6000000000000001,0.0,0.2222222222222222,0.31578947368421056,0.29411764705882354,0.3333333333333333,1.0,0.5,0.5,0.0,0.41767554479418845,0.3626373626373637,0.6521739130434784,0.0,1.621617167296436e-08,0.0,0.6976033699778394,0.17697448662133167,0.13551081057467482,0.862496347288022,0.5143466878291529,0.010352981288942189,0.16907088556665226,0.06479565344557292,0.09533336594164184,0.0164906326393091,0.7012516657604193,0.48395116101457986,0.35594679054166584,0.15426108477468561,0.20040879626159264,0.009536537192603906,0.5643186418335889,0.0,1.0,0.27851580013231936,0.0,0.4534767789571087,0.2504354268333344
7803256,0.0,0.28571428571428575,0.5715007005541319,0.0,0.28571428571428575,0.5715007005541319,0.0,0.450950778107392,0.9400000000000001,0.5,0.16666666666666669,0.8823529411764707,0.1183431952662722,0.9400000000000001,0.45458721429652343,0.4545872142965234,0.2613242781043638,0.2595394227641934,0.2272727272727273,0.2272727272727273,0.21965317919075122,0.19387755102040807,0.8048780487804877,0.0,0.024390243902439022,0.5138461538461541,0.02255639097744385,0.8048780487804877,1.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.3333333333333333,0.5,0.25,1.0,1.0,0.9166666666666666,0.9130434782608695,0.0,0.0,0.0,0.0,0.44,0.44,0.38983050847457623,0.38983050847457634,0.0,0.0,0.0,0.0,0.7999999999999998,0.5000000000000008,0.14285714285714285,0.14285714285714285,0.14285714285714282,0.14285714285714285,0.6000000000000001,0.0,0.2222222222222222,0.31578947368421056,0.29411764705882354,0.3333333333333333,1.0,0.5,0.9166666666666666,0.0,0.2408563782337197,0.23684210526315888,0.8581235697940506,0.0,6.432635569688369e-08,0.3584497097674738,0.6670776424028226,0.5562874261837297,0.8355756507131255,0.4649922365009927,0.2831029710418588,0.48692842025680794,0.6432038940123641,0.5171416815616835,0.49142116592500384,0.538788751741321,0.5308389314400154,0.8136117880735826,0.6784870735126947,0.5578446174924555,0.19447870751512727,0.03175185510576281,0.7602132349314377,0.0,1.0,0.371703959213634,0.2589441237467416,0.3611513323441049,0.3907403019999993
7521463,0.5,0.0,1.0,0.5,0.0,1.0,0.0,0.531615200751165,0.76,0.75,0.36363636363636365,0.7647058823529413,0.3017751479289941,0.76,0.1846950996451717,0.18469509964517172,0.13541975318775973,0.13333067590420086,0.2272727272727273,0.2272727272727273,0.2543352601156068,0.22448979591836726,0.5365853658536585,0.25925925925925947,0.3170731707317073,0.4461538461538463,0.3533834586466166,0.5365853658536585,0.0,1.0,0.0,1.0,0.0,0.6666666666666666,0.6666666666666666,0.75,0.5,1.0,1.0,0.75,0.7391304347826088,0.0,0.0,0.0,0.0,0.48,0.48,0.30508474576271183,0.3559322033898305,1.0,1.0,1.0,1.0,0.6000000000000001,0.0,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.6000000000000001,0.25,0.3333333333333333,0.5789473684210527,0.29411764705882354,1.0,0.0,0.75,0.75,0.0,0.2018489984591672,0.39160839160839045,0.8181818181818183,0.0,2.7166485163003648e-08,0.09400881189644297,0.10565115430052359,0.3808795261196155,0.3268721938206019,0.6488123862181202,0.5113760342617922,0.10825363628395207,0.24714867163659163,0.31551231977077193,0.1667585447584457,0.23669866078720517,0.4322323296712747,0.469481135419492,0.3884915441571854,0.2373380243886045,0.16103486295825864,0.04957682669995644,0.606140860968304,0.0,1.0,0.30204904225507945,0.12045190429019445,0.39739825781853205,0.3398980370000011
9257083,0.5,0.0,1.0,0.5,0.0,1.0,0.0,0.4942406943226153,0.76,0.5625,0.3181818181818182,0.7394957983193275,0.28402366863905326,0.76,1.0,1.0,0.42424564721590713,0.582268906164435,0.33333333333333337,0.33333333333333337,0.4104046242774566,0.3622448979591836,0.5365853658536585,0.5370370370370371,0.43902439024390244,0.4923076923076925,0.4097744360902256,0.5365853658536585,0.0,1.0,0.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.5,0.25,1.0,1.0,0.75,0.7391304347826088,1.0,1.0,0.3333333333333333,0.6666666666666667,1.0,1.0,0.5254237288135593,0.7966101694915254,1.0,1.0,1.0,1.0,0.7999999999999998,0.5000000000000008,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.8,0.25,0.2222222222222222,0.6315789473684211,0.23529411764705882,1.0,0.0,0.5,0.75,0.3333333333333333,0.07295504789977936,0.17558528428093673,0.5500945179584119,0.489130434782608,5.961463544597575e-07,0.5999548725591588,0.6943442337365795,0.6659050415238734,0.9319276939798342,0.3501175560784085,0.4344411625795737,0.5703462070208469,0.6429728568854608,0.6947238651458868,0.5086093737236342,0.6642729074770709,0.4623716710208938,0.8186411729727407,0.6446794944629011,0.5812114260415916,0.14277086558818625,0.05725540189141174,0.8490813197609621,0.0,1.0,0.4534412841466045,0.413133239288691,0.61226074418444,0.5751209909999977
7905641,0.5,0.0,1.0,0.5,0.0,1.0,0.0,0.5290605855902043,0.76,0.6875,0.3484848484848485,0.7563025210084034,0.2958579881656805,0.76,0.04339257033513604,0.043392570335136035,0.03946097533019421,0.03902142702386025,0.2272727272727273,0.2272727272727273,0.18497109826589567,0.20918367346938768,0.5365853658536585,0.27777777777777757,0.3252032520325203,0.4492307692307694,0.35714285714285715,0.5365853658536585,0.0,1.0,0.0,1.0,0.0,0.6666666666666666,0.6666666666666666,0.75,0.5,0.4444444444444444,0.4444444444444444,0.33333333333333337,0.5217391304347826,0.0,0.0,0.0,0.0,0.12,0.12,0.13559322033898302,0.13559322033898308,1.0,1.0,1.0,1.0,0.6000000000000001,0.0,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.6000000000000001,0.25,0.3333333333333333,0.5789473684210527,0.29411764705882354,1.0,0.0,0.75,0.33333333333333337,0.0,0.4001473839351515,0.6120401337792647,0.5500945179584119,0.0,1.2522130459841352e-08,0.1199048162159343,0.09134328250983322,0.25992666585592783,0.14524831135626684,0.7755659296689036,0.5598972446094195,0.05658235793949414,0.18556839321838248,0.16946059322424176,0.10704018476810187,0.07833742095110949,0.6204319555412598,0.461211066706022,0.36588634525262015,0.14662059199868524,0.08741043431173913,0.03815694207436884,0.5630712577404502,0.0,1.0,0.22105701327228347,0.03578495238390226,0.4371790777615214,0.2707024649999994
9321840,0.5,0.0,1.0,0.5,0.0,1.0,0.0,0.4360229452312223,0.76,1.0,0.42424242424242425,0.7983193277310925,0.3254437869822486,0.76,0.04339257033513604,0.043392570335136035,0.04184366056790111,0.03952847623401682,0.2272727272727273,0.2272727272727273,0.17341040462427743,0.21938775510204075,0.5365853658536585,1.0,0.6422764227642277,0.5692307692307695,0.5037593984962406,0.5365853658536585,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.9999999999999999,1.0,0.4444444444444444,0.4444444444444444,0.33333333333333337,0.5217391304347826,0.0,0.0,0.0,0.0,0.12,0.12,0.15254237288135591,0.15254237288135594,1.0,1.0,1.0,1.0,0.3999999999999999,0.0,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.4,0.25,0.4444444444444444,0.5263157894736842,0.4117647058823529,1.0,0.0,0.9999999999999999,0.33333333333333337,0.0,0.3728813559322026,0.721153846153847,0.5217391304347833,0.0,0.7571017650479974,0.11525973714317686,0.26056126428880305,0.33524617565073833,0.29619434367929903,0.6966342306858851,0.4861561146377525,0.10534343700233634,0.2558080642617926,0.28356824228753885,0.16756617003442947,0.18447872331485662,0.6228469353317333,0.5127142607873706,0.42434801337157235,0.24835501649314423,0.04575092031319797,0.03515736440423905,0.6086231463207641,0.0,1.0,0.2045449428690081,0.07160932227177914,0.38172335809218244,0.4420900871548383
2760143,0.5,0.0,1.0,0.5,0.0,1.0,0.0,0.6701055462077536,0.76,0.0,0.18181818181818182,0.6470588235294118,0.21893491124260359,0.76,0.415762995320976,0.4157629953209758,0.21727672659822458,0.21538543956523312,0.30303030303030304,0.30303030303030304,0.39884393063583795,0.3520408163265305,0.5365853658536585,0.0,0.2032520325203252,0.2953846153846157,0.2894736842105263,0.5365853658536585,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.75,0.7391304347826088,0.0,0.0,0.0,0.0,0.36,0.36,0.2542372881355932,0.2542372881355932,1.0,1.0,1.0,1.0,0.0,1.0,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.0,0.25,0.6666666666666666,0.4210526315789475,0.6470588235294117,1.0,0.0,0.0,0.75,0.0,0.24745762711864472,0.10769230769230777,0.9130434782608703,0.0,6.691500931548631e-08,0.3975483858439508,0.6691475102868911,0.5095726900696739,0.7118624516978636,0.5139473279383958,0.250150324796052,0.3593827767132786,0.5574597342555178,0.37823716048450057,0.3907951384995315,0.45003941278274046,0.5313409061472775,0.7140104106814549,0.6305545706354807,0.49299831538705763,0.09655060638282573,0.045806792734417595,0.7179090512995757,0.0,1.0,0.3409625085204101,0.22480293421053968,0.5850104487226484,0.3529653869999984
9618250,0.5,0.0,1.0,0.5,0.0,1.0,0.0,0.6334820768170477,0.76,0.125,0.21212121212121213,0.6806722689075632,0.24260355029585798,0.76,0.15265325415123912,0.1526532541512391,0.1240687669897506,0.12195226242283697,0.2272727272727273,0.2272727272727273,0.2716763005780344,0.23979591836734687,0.5365853658536585,0.0,0.2032520325203252,0.3323076923076927,0.24436090225563914,0.5365853658536585,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.24999999999999994,0.0,1.0,1.0,0.75,0.7391304347826088,0.0,0.0,0.0,0.0,0.4,0.4,0.2711864406779661,0.28813559322033905,1.0,1.0,1.0,1.0,1.0,1.0,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,1.0,0.25,0.1111111111111111,0.6842105263157896,0.1764705882352941,1.0,0.0,0.24999999999999994,0.75,0.0,0.23127392017495849,0.20843672456575724,0.8793828892005617,0.0,3.2499923923050606e-08,0.17638216735749734,0.6559531579743846,0.3686881674499413,0.36212852137776974,0.6615884206789163,0.5139494507757575,0.15258213585054023,0.28080146415922186,0.25626352456336565,0.16976333245284708,0.23217223838576537,0.5026895833059744,0.4623510583750446,0.3740848755725182,0.23698774789363916,0.09589492290899734,0.043487950673871886,0.6069352060320498,0.0,1.0,0.3019619672286045,0.09629279970784405,0.5452579114263957,0.1745989189999983
9138254,0.5,0.0,1.0,0.5,0.0,1.0,0.0,0.5765475874648608,0.76,0.4375,0.2878787878787879,0.7226890756302523,0.27218934911242604,0.76,0.17063233761713406,0.17063233761713403,0.13043794845006546,0.12833683367762447,0.2272727272727273,0.2272727272727273,0.2601156069364161,0.2295918367346938,0.5365853658536585,0.0,0.2032520325203252,0.39384615384615396,0.2894736842105263,0.5365853658536585,0.0,1.0,0.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.5,0.25,1.0,1.0,0.75,0.7391304347826088,0.0,0.0,0.0,0.0,0.44,0.44,0.288135593220339,0.3220338983050848,1.0,1.0,1.0,1.0,0.7999999999999998,0.5000000000000008,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.8,0.25,0.2222222222222222,0.6315789473684211,0.23529411764705882,1.0,0.0,0.5,0.75,0.0,0.2161016949152543,0.3028846153846159,0.8478260869565221,0.0,2.3122343845658332e-08,0.09339451426786574,0.6611461923552355,0.35363634309526437,0.3021325773483774,0.6773621036508957,0.5353212637947935,0.10888423146524409,0.23725430137576156,0.2588022918864943,0.14159472796196512,0.20580317155635222,0.4656149486254426,0.45763026570064896,0.35426822122499785,0.21273305713187068,0.1398474787194476,0.045588030708395934,0.593664276764505,0.0,1.0,0.3119110571996198,0.09408009926818661,0.5081753587466975,0.2920519729999977
7243896,0.5,0.0,1.0,0.5,0.0,1.0,0.0,0.6424514700317718,0.76,0.1875,0.2272727272727273,0.6890756302521008,0.2485207100591716,0.76,0.4305986668679108,0.43059866686791076,0.22253233845114806,0.22065375050464814,0.2727272727272727,0.2727272727272727,0.3872832369942193,0.34183673469387743,0.5365853658536585,0.0,0.2032520325203252,0.32307692307692343,0.25563909774436094,0.5365853658536585,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.24999999999999994,0.0,1.0,1.0,0.75,0.7391304347826088,0.0,0.0,0.0,0.0,0.4,0.4,0.2711864406779661,0.28813559322033905,1.0,1.0,1.0,1.0,1.0,1.0,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,1.0,0.25,0.1111111111111111,0.6842105263157896,0.1764705882352941,1.0,0.0,0.24999999999999994,0.75,0.0,0.23127392017495849,0.20843672456575724,0.8793828892005617,0.0,9.038069441424145e-08,0.37520982148088616,0.5959394993225107,0.5138049680656868,0.7136434425875242,0.5095120774474615,0.19350766957497068,0.36391917715676936,0.5855931132739264,0.38509836563129196,0.3932972967835265,0.4578761369276423,0.5987290254731719,0.7484659971945313,0.6446526685933079,0.5093580155798515,0.08884185592719049,0.04167233579719139,0.7292500565788083,0.0,1.0,0.3464487164848253,0.2259704663019939,0.583305137275103,0.3525856629999992
4165230,0.5,0.0,1.0,0.5,0.0,1.0,0.0,0.6072691917010096,0.76,0.375,0.2727272727272727,0.7142857142857143,0.26627218934911245,0.76,0.04339257033513604,0.043392570335136035,0.03315454242552101,0.045343098104249406,0.2272727272727273,0.2272727272727273,0.20809248554913298,0.18877551020408154,0.5365853658536585,0.0,0.2032520325203252,0.3600000000000004,0.2481203007518797,0.5365853658536585,0.0,1.0,0.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.5,0.25,0.4444444444444444,0.4444444444444444,0.33333333333333337,0.5217391304347826,0.0,0.0,0.0,0.0,0.12,0.12,0.1186440677966102,0.13559322033898308,1.0,1.0,1.0,1.0,0.7999999999999998,0.5000000000000008,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.8,0.25,0.2222222222222222,0.6315789473684211,0.23529411764705882,1.0,0.0,0.5,0.33333333333333337,0.0,0.42989214175654905,0.49300699300699424,0.5810276679841889,0.0,1.5184254109813507e-08,0.09519811798755708,0.6709711356963194,0.270387930709053,0.17543567523840256,0.7646029612345887,0.6301976192906836,0.0375584184205274,0.14014603464089137,0.16361285161242559,0.07819099238332461,0.0958478045338704,0.5948615094607694,0.44963309677466823,0.322741477233895,0.14728310259036081,0.07384938767972113,0.03785795074592088,0.5638521468165141,0.0,1.0,0.21321027636416084,0.03365200549553182,0.49977261136625334,0.0664882293333324
3041965,0.5,0.0,1.0,0.5,0.0,1.0,0.0,0.5903407616974216,0.76,0.5,0.30303030303030304,0.7310924369747902,0.2781065088757397,0.76,0.45458721429652343,0.4545872142965234,0.23103040298441688,0.22917234883294196,0.2272727272727273,0.2272727272727273,0.3699421965317917,0.3265306122448978,0.5365853658536585,0.0,0.2032520325203252,0.37846153846153885,0.27067669172932335,0.5365853658536585,0.0,1.0,0.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.5,0.25,1.0,1.0,0.75,0.7391304347826088,0.0,0.0,0.0,0.0,0.44,0.44,0.288135593220339,0.3220338983050848,1.0,1.0,1.0,1.0,0.7999999999999998,0.5000000000000008,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.8,0.25,0.2222222222222222,0.6315789473684211,0.23529411764705882,1.0,0.0,0.5,0.75,0.0,0.2161016949152543,0.3028846153846159,0.8478260869565221,0.0,6.181426169154871e-08,0.37520982148088616,0.6844182045974706,0.5063798878663816,0.6480849095303565,0.5172932512338161,0.2263197333440189,0.30254461720240877,0.5232176501909233,0.39060065749753653,0.30432134200475325,0.4331434126679298,0.5328284868423467,0.6877775632791884,0.6142203325656606,0.4682712473914577,0.11034143083241969,0.04933819652432535,0.7090079225357858,0.0,1.0,0.35637800694303073,0.22604948099899808,0.4847926328430743,0.4253835669999981
7063891,0.0,0.27272727272727276,0.6126440553879556,0.0,0.27272727272727276,0.6126440553879556,0.0,0.4206719620235041,0.88,0.75,0.2727272727272727,0.8655462184873948,0.19526627218934914,0.88,0.1846950996451717,0.18469509964517172,0.15222766715595012,0.15017920268003335,0.12121212121212122,0.12121212121212122,0.17341040462427743,0.15306122448979592,0.7439024390243903,0.25925925925925947,0.17886178861788615,0.550769230769231,0.16165413533834588,0.7439024390243903,1.0,0.0,1.0,0.0,1.0,0.6666666666666666,0.6666666666666666,0.75,0.5,1.0,1.0,0.8333333333333334,0.8260869565217391,0.0,0.0,0.0,0.0,0.48,0.48,0.3728813559322034,0.37288135593220345,0.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.2857142857142857,0.2857142857142857,0.28571428571428575,0.2857142857142857,0.6000000000000001,0.0,0.2222222222222222,0.36842105263157904,0.23529411764705882,0.6666666666666666,1.0,0.75,0.8333333333333334,0.0,0.25423728813559276,0.33679833679833693,0.8002350176263228,0.0,3.345403011670124e-08,0.006760085625773443,0.6730178799584822,0.4372976511361288,0.6331844887703719,0.5896885486742856,0.2035920747518067,0.32290295242815303,0.5490465446129873,0.30005349645927837,0.38357243943263347,0.37988880794749297,0.6333970188810546,0.7593136547630227,0.5980526933502402,0.46185171305077666,0.12566932201063943,0.019034945662663765,0.6966272466670488,0.0,1.0,0.30846249486815763,0.14563808512474313,0.3624500361054853,0.3753386466923087
9328467,1.0,0.27272727272727276,0.0,0.0,0.27272727272727276,0.6126440553879556,1.0,0.3818110788211328,0.88,0.5625,0.2272727272727273,0.8403361344537816,0.17751479289940827,0.88,1.0,1.0,0.4410535611840976,0.5738446427765188,0.33333333333333337,0.33333333333333337,0.32947976878612684,0.29081632653061223,0.7439024390243903,0.5370370370370371,0.30081300813008127,0.5969230769230769,0.2180451127819549,0.7439024390243903,1.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.3333333333333333,0.5,0.25,1.0,1.0,0.8333333333333334,0.8260869565217391,1.0,1.0,0.3333333333333333,0.6666666666666667,1.0,1.0,0.5932203389830508,0.7627118644067797,0.0,0.0,0.0,0.0,0.7999999999999998,0.5000000000000008,0.2857142857142857,0.2857142857142857,0.28571428571428575,0.2857142857142857,0.8,0.0,0.1111111111111111,0.4210526315789475,0.1764705882352941,0.6666666666666666,1.0,0.5,0.8333333333333334,0.3333333333333333,0.1220338983050849,0.15230769230769267,0.5582608695652175,0.4500000000000002,3.1054418554481997e-07,0.6054137709628737,0.67766642576682,0.6267701351093398,0.9360403641742406,0.3911293027195581,0.4671574861559095,0.6013120194789556,0.6530666187971472,0.6710700689470245,0.5652050879232438,0.645347791182073,0.5533147090973998,0.8569269807409866,0.6895435111247397,0.6028337961944571,0.13185346211124582,0.040375054983430234,0.8315722324139504,0.0,1.0,0.5131723061042307,0.3455886405650267,0.7023485613604878,0.5027560100000024
